"","host_community"
"0",0.1375
"1",0.2125
"2",0.254166666666667
"3",0.170833333333333
"4",0.0833333333333333
"5",0.0666666666666667
"6",0.05
"7",0.00833333333333333
"8",0.00833333333333333
"9",0.00833333333333333
