"","host_community"
"0",0.712328767123288
"1",0.150684931506849
"2",0.102739726027397
"4",0.00684931506849315
"5",0.00684931506849315
"10",0.00684931506849315
"12",0.00684931506849315
"15",0.00684931506849315
