"","host_community"
"0",0.0723404255319149
"1",0.217021276595745
"2",0.306382978723404
"3",0.136170212765957
"4",0.119148936170213
"5",0.0553191489361702
"6",0.051063829787234
"7",0.00851063829787234
"8",0.0212765957446809
"10",0.00851063829787234
"12",0.00425531914893617
