"","host_community"
"0",0.0166666666666667
"1",0.0458333333333333
"2",0.1125
"3",0.120833333333333
"4",0.1625
"5",0.116666666666667
"6",0.133333333333333
"7",0.0875
"8",0.075
"9",0.0333333333333333
"10",0.0291666666666667
"11",0.0125
"12",0.0166666666666667
"13",0.00833333333333333
"14",0.0166666666666667
"15",0.00416666666666667
"17",0.00416666666666667
"21",0.00416666666666667
