"","host_community"
"",0.00416666666666667
"clinic",0.320833333333333
"district_hospital",0.129166666666667
"hc_ii",0.345833333333333
"hc_iii",0.170833333333333
"national_referral_hospital",0.00833333333333333
"private_hospital",0.00416666666666667
"vht",0.0166666666666667
