"","host_community"
"1",0.511363636363636
"2",0.357954545454545
"3",0.0681818181818182
"4",0.0227272727272727
"5",0.0113636363636364
"6",0.00568181818181818
"8",0.0113636363636364
"10",0.0113636363636364
