"","host_community"
"2018-04-30",0.00416666666666667
"2018-05-02",0.0958333333333333
"2018-05-04",0.125
"2018-05-05",0.125
"2018-05-07",0.125
"2018-05-08",0.120833333333333
"2018-05-09",0.129166666666667
"2018-05-10",0.15
"2018-05-11",0.125
