"","host_community"
"bweyale_tc",0.0166666666666667
"kigumba",0.2125
"kigumba_tc",0.0125
"kiryandongo",0.433333333333333
"kiryandongo_tc",0.0791666666666667
"mutunda",0.245833333333333
