"","host_community"
"",0.929166666666667
"cesspit_full",0.00416666666666667
"damaged_structure",0.0125
"facility_distance",0.00416666666666667
"other",0.0375
"unclean_unhygenic",0.00416666666666667
"unsafe",0.00416666666666667
"unsafe damaged_structure",0.00416666666666667
