"","female","male"
"",0.972222222222222,0.931818181818182
"2016-06-01",0,0.00757575757575758
"2017-02-01",0,0.00757575757575758
"2017-11-01",0.00925925925925926,0
"2017-12-01",0,0.00757575757575758
"2018-02-01",0.00925925925925926,0.0151515151515152
"2018-03-01",0.00925925925925926,0
"2018-04-01",0,0.0303030303030303
