"","female","male"
"1",0.453333333333333,0.554455445544555
"2",0.4,0.326732673267327
"3",0.08,0.0594059405940594
"4",0.0266666666666667,0.0198019801980198
"5",0.0133333333333333,0.0099009900990099
"6",0,0.0099009900990099
"8",0.0133333333333333,0.0099009900990099
"10",0.0133333333333333,0.0099009900990099
