"","female","male"
"0",0.518518518518518,0.537878787878788
"1",0.287037037037037,0.21969696969697
"2",0.12962962962963,0.166666666666667
"3",0.0462962962962963,0.053030303030303
"4",0.00925925925925926,0.0151515151515152
"5",0.00925925925925926,0
"7",0,0.00757575757575758
