"","female","male"
"",0.962962962962963,0.96969696969697
"Ate food only when  it's there. ",0,0.00757575757575758
"Bay food from market",0.00925925925925926,0
"Depending on stored food",0,0.00757575757575758
"Food is enough",0.0185185185185185,0
"Go for lejaleja ",0.00925925925925926,0
"Relying  on  subsistence  production.",0,0.00757575757575758
"The food is enough",0,0.00757575757575758
