"","female","male"
"",0.75,0.712121212121212
"another_settlement",0.00925925925925926,0
"home_country",0.0925925925925926,0.136363636363636
"no_answer",0,0.00757575757575758
"other_country_nonrefugee",0.00925925925925926,0
"uganda_elsewhere",0.138888888888889,0.143939393939394
