"","female","male"
"",0.12962962962963,0.0909090909090909
"free_access",0.0185185185185185,0.053030303030303
"other",0,0.0303030303030303
"own_land",0.648148148148148,0.659090909090909
"rent_access",0.203703703703704,0.166666666666667
