"","female","male"
"1",0.0277777777777778,0.0310077519379845
"2",0.0185185185185185,0
"3",0.037037037037037,0.0542635658914729
"4",0.00925925925925926,0.0310077519379845
"5",0,0.0155038759689922
"7",0.907407407407407,0.868217054263566
