"","female","male"
"",0.953703703703704,0.96969696969697
"A young  baby can't use it yet.",0,0.00757575757575758
"It is under construction",0,0.00757575757575758
"Kids can't  properly squart ",0.00925925925925926,0
"Share with the neighborhood around ",0,0.00757575757575758
"Under construction",0.0185185185185185,0
"Young  male child can't use it",0.00925925925925926,0
"Young children can't manage to squart in the toilets",0.00925925925925926,0
"Young children can't squart",0,0.00757575757575758
