"","female","male"
"",1,0.96969696969697
"Given to by  a friend ",0,0.00757575757575758
"Given to him by his dad",0,0.00757575757575758
"Renting. ",0,0.00757575757575758
"Uses the grandparents land for cultivation ",0,0.00757575757575758
