"","female","male"
"869",0.00925925925925926,0
"870",0,0.00757575757575758
"871",0.00925925925925926,0
"872",0.00925925925925926,0
"873",0,0.00757575757575758
"874",0,0.00757575757575758
"875",0,0.00757575757575758
"876",0,0.00757575757575758
"877",0.00925925925925926,0
"878",0.00925925925925926,0
"879",0,0.00757575757575758
"880",0,0.00757575757575758
"881",0.00925925925925926,0
"882",0.00925925925925926,0
"883",0.00925925925925926,0
"884",0,0.00757575757575758
"885",0,0.00757575757575758
"886",0,0.00757575757575758
"887",0,0.00757575757575758
"888",0.00925925925925926,0
"889",0,0.00757575757575758
"890",0,0.00757575757575758
"891",0,0.00757575757575758
"892",0,0.00757575757575758
"1057",0.00925925925925926,0
"1058",0,0.00757575757575758
"1059",0,0.00757575757575758
"1060",0.00925925925925926,0
"1061",0,0.00757575757575758
"1062",0.00925925925925926,0
"1063",0.00925925925925926,0
"1064",0.00925925925925926,0
"1065",0.00925925925925926,0
"1066",0,0.00757575757575758
"1067",0,0.00757575757575758
"1068",0,0.00757575757575758
"1069",0,0.00757575757575758
"1070",0,0.00757575757575758
"1071",0,0.00757575757575758
"1072",0.00925925925925926,0
"1073",0.00925925925925926,0
"1074",0.00925925925925926,0
"1075",0.00925925925925926,0
"1076",0,0.00757575757575758
"1077",0.00925925925925926,0
"1078",0,0.00757575757575758
"1079",0,0.00757575757575758
"1080",0,0.00757575757575758
"1081",0,0.00757575757575758
"1082",0.00925925925925926,0
"1083",0.00925925925925926,0
"1084",0.00925925925925926,0
"1085",0.00925925925925926,0
"1086",0.00925925925925926,0
"1153",0,0.00757575757575758
"1154",0.00925925925925926,0
"1155",0,0.00757575757575758
"1156",0.00925925925925926,0
"1157",0,0.00757575757575758
"1158",0,0.00757575757575758
"1159",0,0.00757575757575758
"1160",0,0.00757575757575758
"1161",0,0.00757575757575758
"1162",0.00925925925925926,0
"1163",0,0.00757575757575758
"1164",0,0.00757575757575758
"1165",0.00925925925925926,0
"1166",0.00925925925925926,0
"1167",0,0.00757575757575758
