"","female","male"
"0",0.231481481481481,0.174242424242424
"1",0.0185185185185185,0.0303030303030303
"2",0.0740740740740741,0.0909090909090909
"3",0.12037037037037,0.0984848484848485
"4",0.0833333333333333,0.0606060606060606
"5",0.0740740740740741,0.0757575757575758
"6",0.037037037037037,0.0454545454545455
"7",0.361111111111111,0.424242424242424
