"","female","male"
"borehole",0.861111111111111,0.765151515151515
"protected_spring",0,0.00757575757575758
"protected_well",0.037037037037037,0.0378787878787879
"public_tap",0.037037037037037,0
"surface_water",0.0648148148148148,0.121212121212121
"unprotected_spring",0,0.00757575757575758
"unprotected_well",0,0.0606060606060606
