"","female","male"
"",0.990740740740741,0.96969696969697
"It's hard to maintain soap at the  toilet facility coz its eaten up by animals.",0,0.00757575757575758
"The soap they have is for  washing clothes,  utensils but not specific for washing hands after visiting the toilet. ",0,0.00757575757575758
"Toilet still under construction",0.00925925925925926,0
"Usually eaten up by animals. ",0,0.00757575757575758
"We didn't  have the idear.",0,0.00757575757575758
