"","female","male"
"",0.935185185185185,0.954545454545455
"female_child",0,0.0303030303030303
"female_child male_child",0.037037037037037,0
"male_adult",0,0.00757575757575758
"male_child",0.0185185185185185,0
"no_answer",0.00925925925925926,0.00757575757575758
