"","female","male"
"divorced",0.0833333333333333,0.0227272727272727
"married",0.722222222222222,0.924242424242424
"no_answer",0.00925925925925926,0
"single",0,0.0151515151515152
"widowed",0.185185185185185,0.0378787878787879
