"","female","male"
"3.33333333333333",0.00961538461538462,0
"5",0,0.00775193798449612
"5.55555555555556",0,0.00775193798449612
"5.71428571428571",0,0.00775193798449612
"6",0.0192307692307692,0
"6.66666666666667",0.0192307692307692,0.00775193798449612
"7.14285714285714",0,0.00775193798449612
"7.5",0.00961538461538462,0.0232558139534884
"8",0,0.00775193798449612
"8.33333333333333",0.00961538461538462,0.00775193798449612
"8.57142857142857",0,0.00775193798449612
"8.88888888888889",0,0.00775193798449612
"9.16666666666667",0,0.00775193798449612
"9.21052631578947",0.00961538461538462,0
"10",0.0576923076923077,0.10077519379845
"10.5",0,0.00775193798449612
"10.5263157894737",0,0.00775193798449612
"10.625",0,0.00775193798449612
"10.6666666666667",0.00961538461538462,0
"10.7142857142857",0.00961538461538462,0
"10.7647058823529",0,0.00775193798449612
"10.7692307692308",0.00961538461538462,0.00775193798449612
"10.8333333333333",0.00961538461538462,0.00775193798449612
"11.1111111111111",0.0192307692307692,0
"11.3888888888889",0.00961538461538462,0
"11.4285714285714",0.0288461538461538,0.00775193798449612
"11.5384615384615",0.00961538461538462,0.00775193798449612
"11.7647058823529",0,0.00775193798449612
"12",0.0192307692307692,0.0310077519379845
"12.3076923076923",0,0.00775193798449612
"12.5",0.0288461538461538,0.00775193798449612
"12.6315789473684",0,0.00775193798449612
"12.7272727272727",0.0192307692307692,0
"12.8571428571429",0.00961538461538462,0
"13.3333333333333",0.0384615384615385,0.062015503875969
"13.75",0.00961538461538462,0.00775193798449612
"14",0.00961538461538462,0.00775193798449612
"14.1176470588235",0,0.00775193798449612
"14.1666666666667",0.00961538461538462,0
"14.2857142857143",0.0288461538461538,0
"14.4444444444444",0,0.00775193798449612
"14.5454545454545",0.00961538461538462,0
"15",0.0480769230769231,0.0465116279069767
"15.3846153846154",0,0.00775193798449612
"15.5555555555556",0,0.00775193798449612
"15.7142857142857",0.0192307692307692,0.00775193798449612
"15.9375",0.00961538461538462,0
"16",0.0769230769230769,0.0542635658914729
"16.1818181818182",0,0.00775193798449612
"16.3636363636364",0.00961538461538462,0
"16.6666666666667",0,0.0310077519379845
"17.1428571428571",0.0384615384615385,0.0310077519379845
"17.3333333333333",0.00961538461538462,0
"17.5",0.00961538461538462,0.00775193798449612
"17.6470588235294",0,0.00775193798449612
"17.7777777777778",0.00961538461538462,0.0232558139534884
"17.8571428571429",0.00961538461538462,0
"18",0.00961538461538462,0
"18.1818181818182",0,0.0155038759689922
"18.3333333333333",0,0.0155038759689922
"18.4615384615385",0,0.0387596899224806
"18.8888888888889",0.00961538461538462,0
"20",0.105769230769231,0.0852713178294574
"21.25",0.00961538461538462,0.00775193798449612
"21.4285714285714",0.00961538461538462,0
"21.8181818181818",0.00961538461538462,0
"22",0,0.0155038759689922
"22.5",0.00961538461538462,0
"23.3333333333333",0,0.0155038759689922
"24",0.0192307692307692,0.0155038759689922
"24.375",0.00961538461538462,0
"24.4444444444444",0,0.00775193798449612
"25",0.0192307692307692,0.0155038759689922
"26.3636363636364",0,0.00775193798449612
"26.6666666666667",0.00961538461538462,0.0310077519379845
"27.5",0.0192307692307692,0.00775193798449612
"27.8571428571429",0,0.00775193798449612
"28",0,0.00775193798449612
"28.5714285714286",0.00961538461538462,0
"30",0.0192307692307692,0.0155038759689922
"32.5",0.00961538461538462,0
"33.3333333333333",0.00961538461538462,0
"35",0.00961538461538462,0
"36",0.00961538461538462,0.00775193798449612
"40",0,0.0155038759689922
"45",0,0.00775193798449612
"45.7142857142857",0.00961538461538462,0
"48.6666666666667",0.00961538461538462,0
"50",0,0.00775193798449612
"55",0.00961538461538462,0
