"","female","male"
"bought_on_credit",0,0.00757575757575758
"bought_with_cash",0.231481481481481,0.227272727272727
"gift",0.0185185185185185,0
"local_assistance",0.00925925925925926,0.00757575757575758
"other",0,0.00757575757575758
"own_production",0.740740740740741,0.75
