"","divorced","married","no_answer","single","widowed"
"0",0.333333333333333,0.135,0,0,0.08
"1",0.166666666666667,0.22,1,0,0.16
"2",0.166666666666667,0.26,0,0,0.28
"3",0.25,0.15,0,1,0.24
"4",0.0833333333333333,0.09,0,0,0.04
"5",0,0.065,0,0,0.12
"6",0,0.055,0,0,0.04
"7",0,0.005,0,0,0.04
"8",0,0.01,0,0,0
"9",0,0.01,0,0,0
