"","divorced","married","no_answer","single","widowed"
"0",0.25,0.12,0,0,0.12
"1",0.5,0.24,1,0,0.36
"2",0.25,0.335,0,1,0.12
"3",0,0.18,0,0,0.32
"4",0,0.045,0,0,0.08
"5",0,0.045,0,0,0
"6",0,0.015,0,0,0
"8",0,0.01,0,0,0
"9",0,0.005,0,0,0
"13",0,0.005,0,0,0
