"","divorced","married","no_answer","single","widowed"
"0",0.416666666666667,0.525,0,1,0.6
"1",0.416666666666667,0.245,1,0,0.2
"2",0.166666666666667,0.15,0,0,0.16
"3",0,0.055,0,0,0.04
"4",0,0.015,0,0,0
"5",0,0.005,0,0,0
"7",0,0.005,0,0,0
