"","divorced","married","no_answer","single","widowed"
"0",0.6,0.487046632124352,1,0.5,0.333333333333333
"1",0.4,0.305699481865285,0,0.5,0.416666666666667
"2",0,0.134715025906736,0,0,0.125
"3",0,0.0259067357512953,0,0,0
"4",0,0.0207253886010363,0,0,0.0833333333333333
"5",0,0.0103626943005181,0,0,0
"8",0,0.00518134715025907,0,0,0
"9",0,0.00518134715025907,0,0,0
"10",0,0.00518134715025907,0,0,0.0416666666666667
