"","divorced","married","no_answer","single","widowed"
"0",0,0.086734693877551,0,0,0
"1",0.181818181818182,0.224489795918367,0,0,0.2
"2",0.272727272727273,0.301020408163265,0,0.5,0.36
"3",0.181818181818182,0.13265306122449,0,0.5,0.12
"4",0.363636363636364,0.0969387755102041,0,0,0.2
"5",0,0.0612244897959184,0,0,0.04
"6",0,0.0561224489795918,0,0,0.04
"7",0,0.00510204081632653,1,0,0
"8",0,0.0255102040816327,0,0,0
"10",0,0.0102040816326531,0,0,0
"12",0,0,0,0,0.04
