"","divorced","married","no_answer","single","widowed"
"0",0.0833333333333333,0.17,0,0.5,0.2
"1",0,0.045,0,0,0.04
"2",0.25,0.11,0,0,0.04
"3",0,0.055,0,0,0.04
"4",0.0833333333333333,0.06,0,0,0.08
"5",0,0.075,0,0,0.08
"6",0,0.01,0,0,0.04
"7",0.583333333333333,0.475,1,0.5,0.48
