"","divorced","married","no_answer","single","widowed"
"borehole",0.833333333333333,0.81,1,1,0.76
"protected_spring",0,0.005,0,0,0
"protected_well",0,0.035,0,0,0.08
"public_tap",0.166666666666667,0.01,0,0,0
"surface_water",0,0.1,0,0,0.12
"unprotected_spring",0,0.005,0,0,0
"unprotected_well",0,0.035,0,0,0.04
