"","divorced","married","no_answer","single","widowed"
"",0.916666666666667,0.94,1,1,1
"female_child",0,0.02,0,0,0
"female_child male_child",0,0.02,0,0,0
"male_adult",0,0.005,0,0,0
"male_child",0,0.01,0,0,0
"no_answer",0.0833333333333333,0.005,0,0,0
