"","divorced","married","no_answer","single","widowed"
"0",0.916666666666667,0.625,0,0.5,0.76
"1",0.0833333333333333,0.31,1,0.5,0.2
"2",0,0.05,0,0,0.04
"3",0,0.005,0,0,0
"4",0,0.005,0,0,0
"6",0,0.005,0,0,0
