"","divorced","married","no_answer","single","widowed"
"0",0.9,0.937823834196891,1,1,0.958333333333333
"1",0.1,0.0414507772020725,0,0,0
"2",0,0.0155440414507772,0,0,0
"3",0,0.00518134715025907,0,0,0.0416666666666667
