"","divorced","married","no_answer","single","widowed"
"0",0.5,0.605,0,1,0.72
"1",0.0833333333333333,0.05,0,0,0
"2",0.25,0.06,0,0,0.04
"3",0,0.03,0,0,0.04
"4",0.0833333333333333,0.005,0,0,0.04
"5",0,0.015,0,0,0
"7",0.0833333333333333,0.235,1,0,0.16
