"","divorced","married","no_answer","single","widowed"
"0",0,0.770992366412214,1,0.5,0.7
"1",1,0.16030534351145,0,0.5,0.2
"2",0,0.0305343511450382,0,0,0
"3",0,0.0305343511450382,0,0,0.1
"5",0,0.00763358778625954,0,0,0
