"","divorced","married","no_answer","single","widowed"
"0",0.166666666666667,0.005,0,0,0.04
"1",0,0.055,0,0,0
"2",0.0833333333333333,0.12,0,0,0.08
"3",0.416666666666667,0.115,0,0,0.04
"4",0.0833333333333333,0.16,1,0.5,0.16
"5",0,0.105,0,0,0.28
"6",0,0.145,0,0.5,0.08
"7",0.25,0.08,0,0,0.08
"8",0,0.085,0,0,0.04
"9",0,0.035,0,0,0.04
"10",0,0.03,0,0,0.04
"11",0,0.01,0,0,0.04
"12",0,0.01,0,0,0.08
"13",0,0.01,0,0,0
"14",0,0.02,0,0,0
"15",0,0.005,0,0,0
"17",0,0.005,0,0,0
"21",0,0.005,0,0,0
