"","divorced","married","no_answer","single","widowed"
"0",0,0.137404580152672,0,0.5,0.3
"1",0.5,0.49618320610687,0,0.5,0.1
"2",0.5,0.16030534351145,0,0,0.5
"3",0,0.122137404580153,1,0,0
"4",0,0.0229007633587786,0,0,0
"5",0,0.0381679389312977,0,0,0
"6",0,0.0152671755725191,0,0,0
"8",0,0,0,0,0.1
"10",0,0.00763358778625954,0,0,0
