"","divorced","married","no_answer","single","widowed"
"0",0.25,0.215,0,0.5,0.2
"1",0.25,0.185,0,0,0.08
"2",0.166666666666667,0.265,1,0,0.24
"3",0.25,0.14,0,0.5,0.28
"4",0.0833333333333333,0.105,0,0,0.08
"5",0,0.045,0,0,0.08
"6",0,0.02,0,0,0.04
"7",0,0.005,0,0,0
"8",0,0.015,0,0,0
"9",0,0.005,0,0,0
