"","divorced","married","no_answer","single","widowed"
"0",1,0.870229007633588,1,1,0.9
"1",0,0.114503816793893,0,0,0.1
"2",0,0.00763358778625954,0,0,0
"6",0,0.00763358778625954,0,0,0
