"","divorced","married","no_answer","single","widowed"
"0",0,0.11,0,0,0.08
"1",0.75,0.645,1,0.5,0.52
"2",0.166666666666667,0.115,0,0.5,0.28
"3",0.0833333333333333,0.1,0,0,0.08
"4",0,0.015,0,0,0
"5",0,0.01,0,0,0.04
"10",0,0.005,0,0,0
