"","divorced","married","no_answer","single","widowed"
"0",0.75,0.51,1,0.5,0.48
"1",0.25,0.36,0,0.5,0.44
"2",0,0.095,0,0,0.08
"3",0,0.025,0,0,0
"4",0,0.01,0,0,0
