"","divorced","married","no_answer","single","widowed"
"30_min_or_less",0.333333333333333,0.275,0,0,0.12
"above_30mins_below_1hr",0.333333333333333,0.3,1,0.5,0.36
"more_than_1hr",0.333333333333333,0.425,0,0.5,0.52
