"","divorced","married","no_answer","single","widowed"
"0",0,0.015,0,0,0
"1",0.166666666666667,0.105,0,0.5,0.12
"2",0.25,0.18,0,0,0.12
"3",0.166666666666667,0.15,1,0,0.08
"4",0.166666666666667,0.23,0,0,0.24
"5",0.0833333333333333,0.11,0,0.5,0.16
"6",0.0833333333333333,0.07,0,0,0.04
"7",0,0.045,0,0,0.04
"8",0.0833333333333333,0.03,0,0,0.16
"9",0,0.025,0,0,0
"10",0,0.015,0,0,0.04
"11",0,0.01,0,0,0
"12",0,0.005,0,0,0
"15",0,0.005,0,0,0
"17",0,0.005,0,0,0
