"","divorced","married","no_answer","single","widowed"
"all_access_some_use",0,0.04,0,0,0
"all_members",0.833333333333333,0.815,1,0.5,0.96
"no_members",0.0833333333333333,0.015,0,0,0
"some_members",0.0833333333333333,0.13,0,0.5,0.04
