"","divorced","married","no_answer","single","widowed"
"0",0.5,0.565,1,0.5,0.56
"1",0.5,0.36,0,0,0.36
"2",0,0.05,0,0.5,0.08
"3",0,0.015,0,0,0
"4",0,0.01,0,0,0
