"","divorced","married","no_answer","single","widowed"
"0",0.333333333333333,0.754385964912281,NA,1,0.590909090909091
"1",0.444444444444444,0.12280701754386,NA,0,0.0909090909090909
"2",0.111111111111111,0.0935672514619883,NA,0,0.136363636363636
"3",0.111111111111111,0.0175438596491228,NA,0,0.0909090909090909
"4",0,0.00584795321637427,NA,0,0.0909090909090909
"13",0,0.00584795321637427,NA,0,0
