"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"1",1,0.947368421052632,1,0.86046511627907,0.8,0.909090909090909
"2",0,0.0526315789473684,0,0.13953488372093,0,0.0909090909090909
"3",0,0,0,0,0.2,0
