"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"1",0,0.0909090909090909,0,0.0561797752808989,0,0.0612244897959184
"2",0.333333333333333,0.0681818181818182,0,0.0898876404494382,0.117647058823529,0.142857142857143
"3",0,0.0681818181818182,0,0.157303370786517,0.0588235294117647,0.0408163265306122
"4",0.333333333333333,0.204545454545455,0,0.134831460674157,0.117647058823529,0.163265306122449
"5",0,0.0909090909090909,0,0.0898876404494382,0.117647058823529,0.122448979591837
"6",0,0.136363636363636,0.5,0.0898876404494382,0.176470588235294,0.0612244897959184
"7",0.333333333333333,0.0909090909090909,0,0.0449438202247191,0.0588235294117647,0.122448979591837
"8",0,0.0681818181818182,0,0.101123595505618,0,0.0612244897959184
"9",0,0.0454545454545455,0,0.0674157303370786,0.117647058823529,0.0204081632653061
"10",0,0.0227272727272727,0.5,0.0561797752808989,0.117647058823529,0.0612244897959184
"11",0,0,0,0.0112359550561798,0.0588235294117647,0.0204081632653061
"12",0,0.0681818181818182,0,0.0337078651685393,0,0
"13",0,0.0454545454545455,0,0,0,0.0408163265306122
"14",0,0,0,0,0,0.0204081632653061
"15",0,0,0,0.0449438202247191,0,0.0408163265306122
"16",0,0,0,0.0112359550561798,0,0
"17",0,0,0,0,0,0.0204081632653061
"19",0,0,0,0.0112359550561798,0,0
"38",0,0,0,0,0.0588235294117647,0
