"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"bought_on_credit",0,0,0,0,0.0526315789473684,0
"bought_with_cash",0.5,0.254901960784314,0.666666666666667,0.25,0.157894736842105,0.152542372881356
"gift",0,0.0392156862745098,0,0,0,0
"local_assistance",0,0,0,0,0,0.0338983050847458
"other",0,0,0,0,0,0.0169491525423729
"own_production",0.5,0.705882352941177,0.333333333333333,0.75,0.789473684210526,0.796610169491525
