"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"concrete_brick",0,0.313725490196078,1,0.269230769230769,0.315789473684211,0.169491525423729
"makeshift_shelter",0,0,0,0.00961538461538462,0,0.0508474576271186
"mud_brick",0.25,0.196078431372549,0,0.182692307692308,0.210526315789474,0.11864406779661
"other",0,0.0196078431372549,0,0,0,0
"tukul",0.75,0.470588235294118,0,0.538461538461538,0.473684210526316,0.661016949152542
