"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"",0.75,0.725490196078431,1,0.778846153846154,0.894736842105263,0.661016949152542
"no",0.25,0.235294117647059,0,0.182692307692308,0.105263157894737,0.23728813559322
"yes",0,0.0392156862745098,0,0.0384615384615385,0,0.101694915254237
