"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"no",0,0.705882352941177,0,0.528846153846154,0.263157894736842,0.389830508474576
"yes",1,0.294117647058824,1,0.471153846153846,0.736842105263158,0.610169491525424
