"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"1",0,0,0,0,0,0.0169491525423729
"2",0,0,0,0,0,0.0338983050847458
"5",0,0,0,0,0,0.0169491525423729
"6",0,0,0,0,0.0526315789473684,0
"7",1,1,1,1,0.947368421052632,0.932203389830508
