"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"",0.25,0.196078431372549,0.666666666666667,0.0961538461538462,0.105263157894737,0.0847457627118644
"no",0,0.176470588235294,0,0.25,0.210526315789474,0.305084745762712
"no_answer",0.25,0.137254901960784,0,0.0961538461538462,0.105263157894737,0.0508474576271186
"yes",0.5,0.490196078431373,0.333333333333333,0.557692307692308,0.578947368421053,0.559322033898305
