"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",1,0.98,1,0.895833333333333,0.947368421052632,0.96551724137931
"1",0,0.02,0,0.0520833333333333,0.0526315789473684,0.0344827586206897
"2",0,0,0,0.03125,0,0
"3",0,0,0,0.0208333333333333,0,0
