"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",1,0.96875,1,0.983870967741935,1,0.851851851851852
"1",0,0.03125,0,0.0161290322580645,0,0.148148148148148
