"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",0.75,0.568627450980392,1,0.625,0.578947368421053,0.76271186440678
"1",0.25,0.352941176470588,0,0.336538461538462,0.315789473684211,0.169491525423729
"2",0,0.0784313725490196,0,0.0384615384615385,0.0526315789473684,0.0338983050847458
"3",0,0,0,0,0,0.0169491525423729
"4",0,0,0,0,0,0.0169491525423729
"6",0,0,0,0,0.0526315789473684,0
