"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"no",1,0.96078431372549,1,0.913461538461538,0.894736842105263,0.932203389830508
"yes",0,0.0392156862745098,0,0.0865384615384615,0.105263157894737,0.0677966101694915
