"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",1,0.607843137254902,1,0.711538461538462,0.842105263157895,0.847457627118644
"1",0,0.392156862745098,0,0.288461538461538,0.157894736842105,0.152542372881356
