"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"no",0,0.0588235294117647,0,0.0192307692307692,0.210526315789474,0.186440677966102
"yes",1,0.941176470588235,1,0.980769230769231,0.789473684210526,0.813559322033898
