"","bweyale_tc","kigumba","kigumba_tc","kiryandongo","kiryandongo_tc","mutunda"
"0",0,0.44,0,0.458333333333333,0.473684210526316,0.603448275862069
"1",1,0.38,1,0.302083333333333,0.368421052631579,0.206896551724138
"2",0,0.16,0,0.125,0.105263157894737,0.120689655172414
"3",0,0.02,0,0.0104166666666667,0.0526315789473684,0.0344827586206897
"4",0,0,0,0.0416666666666667,0,0.0344827586206897
"5",0,0,0,0.0208333333333333,0,0
"8",0,0,0,0.0104166666666667,0,0
"9",0,0,0,0.0104166666666667,0,0
"10",0,0,0,0.0208333333333333,0,0
